"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"23818","XLOC_023818","XLOC_023818","Magi2","chr5:18732863-20211867","P0","Ad","OK",0.407043,1.98153,2.28336,2.14409,0.00405,0.0332665,"yes"
"23826","XLOC_023826","XLOC_023826","Fam185a","chr5:20930775-20987942","P0","Ad","OK",3.92008,11.1449,1.50743,2.21578,0.0019,0.0191384,"yes"
"23844","XLOC_023844","XLOC_023844","Klhl7","chr5:23606407-23667041","P0","Ad","OK",13.5482,32.7375,1.27284,2.35501,9e-04,0.0109843,"yes"
"23868","XLOC_023868","XLOC_023868","Actr3b","chr5:25265814-25356160","P0","Ad","OK",10.7013,24.0443,1.1679,2.06185,0.005,0.038453,"yes"
"23893","XLOC_023893","XLOC_023893","Hadhb","chr5:30481787-30511133","P0","Ad","OK",195.235,663.725,1.76537,3.12012,5e-05,0.00106929,"yes"
"23898","XLOC_023898","XLOC_023898","Kcnk3","chr5:30890542-30927643","P0","Ad","OK",45.8009,172.495,1.91311,3.71817,5e-05,0.00106929,"yes"
"23899","XLOC_023899","XLOC_023899","4930471M23Rik","chr5:30950305-30962104","P0","Ad","OK",11.5672,36.1965,1.64581,2.37693,4e-04,0.0059161,"yes"
"23902","XLOC_023902","XLOC_023902","Mapre3","chr5:31117013-31168479","P0","Ad","OK",7.88877,22.3397,1.50174,2.61991,0.00035,0.00529761,"yes"
"23913","XLOC_023913","XLOC_023913","Trim54","chr5:31419084-31440003","P0","Ad","OK",3.31527,103.308,4.96168,6.2186,5e-05,0.00106929,"yes"
"23924","XLOC_023924","XLOC_023924","Fosl2","chr5:32438844-32460204","P0","Ad","OK",4.22557,12.1019,1.51802,2.83532,2e-04,0.00339928,"yes"
"23940","XLOC_023940","XLOC_023940","Fgfr3","chr5:34064372-34079716","P0","Ad","OK",1.57145,5.6758,1.85273,1.86007,0.00085,0.0105458,"yes"
"24019","XLOC_024019","XLOC_024019","Sod3","chr5:52755184-52762644","P0","Ad","OK",0.495823,12.2829,4.63069,4.9936,5e-05,0.00106929,"yes"
"24070","XLOC_024070","XLOC_024070","Tmem33","chr5:67651803-67682700","P0","Ad","OK",14.6257,30.6455,1.06718,1.80164,0.0084,0.0533398,"no"
"24071","XLOC_024071","XLOC_024071","Slc30a9","chr5:67698193-67749804","P0","Ad","OK",41.2823,77.3819,0.906474,1.74287,0.0086,0.0542951,"no"
"24087","XLOC_024087","XLOC_024087","Slain2","chr5:73305534-73370068","P0","Ad","OK",27.2503,54.3879,0.997013,1.94241,0.0074,0.049506,"yes"
"24191","XLOC_024191","XLOC_024191","Art3","chr5:92760852-92843654","P0","Ad","OK",66.539,231.362,1.79788,2.86351,5e-05,0.00106929,"yes"
"24229","XLOC_024229","XLOC_024229","Mrpl1","chr5:96638511-96695746","P0","Ad","OK",10.4677,22.2264,1.08633,1.87266,0.0073,0.0490443,"yes"
"24332","XLOC_024332","XLOC_024332","Golga3","chr5:110605719-110655489","P0","Ad","OK",7.64978,19.4284,1.34468,2.19631,0.00035,0.00529761,"yes"
"24368","XLOC_024368","XLOC_024368","Iscu","chr5:114222756-114228297","P0","Ad","OK",32.5719,72.9783,1.16384,2.23421,0.0017,0.0175967,"yes"
"24374","XLOC_024374","XLOC_024374","Acacb","chr5:114596543-114700770","P0","Ad","OK",31.4168,64.0039,1.02662,1.80355,0.0053,0.0398774,"yes"
"24391","XLOC_024391","XLOC_024391","Coq5","chr5:115729674-115746981","P0","Ad","OK",39.1921,99.4015,1.3427,2.7333,1e-04,0.00193782,"yes"
"24423","XLOC_024423","XLOC_024423","Tesc","chr5:118477751-118511887","P0","Ad","OK",15.1918,246.846,4.02225,6.38681,5e-05,0.00106929,"yes"
"24426","XLOC_024426","XLOC_024426","2410131K14Rik","chr5:118695235-118716102","P0","Ad","OK",3.83825,8.79362,1.19601,2.2245,0.0029,0.0262753,"yes"
"24463","XLOC_024463","XLOC_024463","Pptc7","chr5:122734373-122804242","P0","Ad","OK",20.5903,77.877,1.91923,3.05687,1e-04,0.00193782,"yes"
"24498","XLOC_024498","XLOC_024498","Setd8","chr5:124889938-124912317","P0","Ad","OK",47.895,120.781,1.33444,2.23486,4e-04,0.0059161,"yes"
"24538","XLOC_024538","XLOC_024538","Gm15920","chr5:130647667-130690212","P0","Ad","OK",102.663,248.011,1.27248,1.90249,0.00825,0.0528111,"no"
"24578","XLOC_024578","XLOC_024578","Rasa4","chr5:136559785-136587730","P0","Ad","OK",0.801338,5.96732,2.8966,2.10582,5e-05,0.00106929,"yes"
"24631","XLOC_024631","XLOC_024631","D830046C22Rik,Gpr146","chr5:139835692-139936456","P0","Ad","OK",8.96977,36.7385,2.03415,2.79337,7e-04,0.00911344,"yes"
"24636","XLOC_024636","XLOC_024636","Mafk","chr5:140267466-140295871","P0","Ad","OK",6.67947,15.1791,1.18428,2.12284,0.0032,0.0280823,"yes"
"24663","XLOC_024663","XLOC_024663","2810453I06Rik","chr5:144309573-144325399","P0","Ad","OK",13.3444,51.4653,1.94736,3.30606,5e-05,0.00106929,"yes"
"24745","XLOC_024745","XLOC_024745","Gm15459","chr5:5781529-5783636","P0","Ad","OK",59.8183,162.577,1.44246,2.5726,0.00055,0.00757606,"yes"
"24781","XLOC_024781","XLOC_024781","Cd36","chr5:17287507-17394777","P0","Ad","OK",245.772,700.692,1.51146,2.56065,0.00015,0.00273203,"yes"
"24827","XLOC_024827","XLOC_024827","Asb10","chr5:24038514-24046796","P0","Ad","OK",13.5962,59.2722,2.12415,4.07536,5e-05,0.00106929,"yes"
"24830","XLOC_024830","XLOC_024830","Gm10221","chr5:24087289-24087680","P0","Ad","OK",23.4836,92.004,1.97004,3.05422,0.00525,0.0396478,"yes"
"24928","XLOC_024928","XLOC_024928","Htra3","chr5:35994681-36022431","P0","Ad","OK",11.0743,64.1044,2.5332,4.59339,5e-05,0.00106929,"yes"
"24939","XLOC_024939","XLOC_024939","Wfs1","chr5:37357342-37380221","P0","Ad","OK",10.4873,49.6388,2.24283,4.4776,5e-05,0.00106929,"yes"
"25031","XLOC_025031","XLOC_025031","Atp8a1","chr5:67999121-68300252","P0","Ad","OK",4.68857,13.3714,1.51193,1.6044,0.00025,0.00406943,"yes"
"25036","XLOC_025036","XLOC_025036","Yipf7","chr5:69907913-69933886","P0","Ad","OK",30.5713,115.72,1.92038,3.63841,5e-05,0.00106929,"yes"
"25049","XLOC_025049","XLOC_025049","Corin","chr5:72691263-72895712","P0","Ad","OK",24.4349,58.4492,1.25824,2.19963,0.001,0.0118199,"yes"
"25067","XLOC_025067","XLOC_025067","Sgcb","chr5:74023987-74038983","P0","Ad","OK",31.9984,89.0794,1.47709,2.41604,4e-04,0.0059161,"yes"
"25098","XLOC_025098","XLOC_025098","Tecrl","chr5:83707169-83784220","P0","Ad","OK",16.1524,72.9811,2.17577,2.79441,5e-05,0.00106929,"yes"
"25158","XLOC_025158","XLOC_025158","Scarb2","chr5:92872898-92934634","P0","Ad","OK",27.3828,71.0718,1.37601,2.80236,5e-05,0.00106929,"yes"
"25222","XLOC_025222","XLOC_025222","Gbp10","chr5:105643925-105668552","P0","Ad","OK",0.144354,2.63894,4.19228,3.16339,0.00175,0.0180096,"yes"
"25223","XLOC_025223","XLOC_025223","Gbp6","chr5:105699722-105722718","P0","Ad","OK",0.327369,2.51527,2.94173,2.93122,0.00395,0.0326333,"yes"
"25244","XLOC_025244","XLOC_025244","Atp5k","chr5:108862262-108863467","P0","Ad","OK",710.051,1540.01,1.11695,2.30951,0.00075,0.00956334,"yes"
"25274","XLOC_025274","XLOC_025274","Pxmp2","chr5:110688148-110715205","P0","Ad","OK",11.7383,60.5784,2.36758,2.66678,0.0016,0.0168432,"yes"
"25287","XLOC_025287","XLOC_025287","Cryba4","chr5:112675512-112681538","P0","Ad","OK",2.01811,14.9636,2.89038,2.70853,9e-04,0.0109843,"yes"
"25299","XLOC_025299","XLOC_025299","Cmklr1","chr5:114062362-114100435","P0","Ad","OK",2.74303,11.0235,2.00674,2.26657,0.0029,0.0262753,"yes"
"25313","XLOC_025313","XLOC_025313","Trpv4","chr5:115072160-115108430","P0","Ad","OK",0.525264,3.12912,2.57464,2.13502,0.00185,0.0187275,"yes"
"25349","XLOC_025349","XLOC_025349","Hspb8","chr5:116858499-116872873","P0","Ad","OK",25.6457,351.588,3.7771,7.17045,5e-05,0.00106929,"yes"
"25350","XLOC_025350","XLOC_025350","Srrm4","chr5:116888728-117041826","P0","Ad","OK",0.352913,6.4299,4.18741,4.12363,1e-04,0.00193782,"yes"
"25370","XLOC_025370","XLOC_025370","Tpcn1","chr5:120984168-121038622","P0","Ad","OK",8.34664,16.0028,0.93906,1.87613,0.00805,0.0520691,"no"
"25373","XLOC_025373","XLOC_025373","Oas2","chr5:121180341-121199862","P0","Ad","OK",0.233313,2.72505,3.54594,2.25249,0.0041,0.0335997,"yes"
"25381","XLOC_025381","XLOC_025381","Ptpn11","chr5:121580541-121641406","P0","Ad","OK",32.1508,96.7183,1.58893,2.96535,5e-05,0.00106929,"yes"
"25388","XLOC_025388","XLOC_025388","Aldh2","chr5:122016035-122043833","P0","Ad","OK",40.5017,114.861,1.50383,2.43205,0.00065,0.00858808,"yes"
"25389","XLOC_025389","XLOC_025389","Acad12","chr5:122048292-122068947","P0","Ad","OK",1.74512,14.5289,3.05752,4.05694,5e-05,0.00106929,"yes"
"25417","XLOC_025417","XLOC_025417","Clip1","chr5:124027803-124134627","P0","Ad","OK",24.2692,50.6352,1.06102,1.74242,0.00905,0.0562387,"no"
"25423","XLOC_025423","XLOC_025423","Abcb9","chr5:124511538-124545807","P0","Ad","OK",1.014,7.94045,2.96916,2.17515,0.00075,0.00956334,"yes"
"25430","XLOC_025430","XLOC_025430","Rilpl1","chr5:124943090-124981400","P0","Ad","OK",18.7346,73.948,1.98081,4.00762,5e-05,0.00106929,"yes"
"25439","XLOC_025439","XLOC_025439","Ubc","chr5:125866334-125870924","P0","Ad","OK",21.5782,78.6616,1.86608,3.37096,5e-05,0.00106929,"yes"
"25510","XLOC_025510","XLOC_025510","Serpine1","chr5:137537373-137548142","P0","Ad","OK",3.69471,14.572,1.97966,3.28049,5e-05,0.00106929,"yes"
"25562","XLOC_025562","XLOC_025562","Gna12","chr5:141200080-141306385","P0","Ad","OK",31.1025,88.0433,1.50118,3.07835,5e-05,0.00106929,"yes"
"25624","XLOC_025624","XLOC_025624","Flt1","chr5:148373179-148537587","P0","Ad","OK",10.2565,34.9741,1.76975,3.48721,5e-05,0.00106929,"yes"
"25625","XLOC_025625","XLOC_025625","Slc46a3","chr5:148690012-148706391","P0","Ad","OK",1.15941,5.30372,2.19362,2.10423,0.00345,0.0296193,"yes"
"25629","XLOC_025629","XLOC_025629","Ubl3","chr5:149316206-149364365","P0","Ad","OK",22.7052,48.0441,1.08134,2.20568,0.0025,0.0234723,"yes"
"25706","XLOC_025706","XLOC_025706","Gm16854","chr6:18794219-18797360","P0","Ad","OK",159.755,563.904,1.81959,3.28667,5e-05,0.00106929,"yes"
"25712","XLOC_025712","XLOC_025712","Kcnd2","chr6:21165502-21679805","P0","Ad","OK",2.38228,12.2967,2.36785,3.91711,5e-05,0.00106929,"yes"
"25719","XLOC_025719","XLOC_025719","Asb15","chr6:24478143-24523164","P0","Ad","OK",2.15159,27.7692,3.69001,4.71176,5e-05,0.00106929,"yes"
"25720","XLOC_025720","XLOC_025720","Lmod2","chr6:24547770-24555414","P0","Ad","OK",48.4194,271.868,2.48925,5.01417,5e-05,0.00106929,"yes"
"25769","XLOC_025769","XLOC_025769","2210408F21Rik","chr6:31170350-31287404","P0","Ad","OK",2.07983,49.0227,4.55891,3.30279,5e-05,0.00106929,"yes"
"25792","XLOC_025792","XLOC_025792","Bpgm","chr6:34426206-34455613","P0","Ad","OK",9.09686,19.8032,1.12229,2.02499,0.00495,0.0382544,"yes"
"25801","XLOC_025801","XLOC_025801","1810058I24Rik","chr6:35202653-35213496","P0","Ad","OK",47.5913,102.084,1.10099,1.83434,0.0089,0.0555733,"no"
"25803","XLOC_025803","XLOC_025803","Chrm2","chr6:36159619-36478414","P0","Ad","OK",14.5126,45.5536,1.65025,2.61555,0.00025,0.00406943,"yes"
"25818","XLOC_025818","XLOC_025818","1110001J03Rik","chr6:38483501-38489449","P0","Ad","OK",96.001,193.964,1.01466,1.91489,0.00825,0.0528111,"no"
"25828","XLOC_025828","XLOC_025828","Adck2,Ndufb2","chr6:39523871-39675462","P0","Ad","OK",256.481,583.507,1.1859,1.8419,0.0095,0.057948,"no"
"25893","XLOC_025893","XLOC_025893","Gstk1","chr6:42195933-42200440","P0","Ad","OK",6.29909,60.4713,3.26303,4.62292,5e-05,0.00106929,"yes"
"25992","XLOC_025992","XLOC_025992","Wipf3","chr6:53989547-54453762","P0","Ad","OK",5.02542,17.2467,1.779,2.20901,0.0042,0.0339697,"yes"
"25999","XLOC_025999","XLOC_025999","Aqp1","chr6:55286425-55298549","P0","Ad","OK",28.2384,132.707,2.23252,4.56383,5e-05,0.00106929,"yes"
"26041","XLOC_026041","XLOC_026041","Mmrn1","chr6:60874969-60939372","P0","Ad","OK",0.806958,2.73382,1.76035,2.0662,0.0065,0.0453821,"yes"
"26064","XLOC_026064","XLOC_026064","Gm8566","chr6:67155504-67156161","P0","Ad","OK",3.86103,15.3639,1.99249,2.06381,0.0094,0.0576838,"no"
"26116","XLOC_026116","XLOC_026116","Igkc","chr6:70676428-70676751","P0","Ad","OK",0,2.82209,Inf,NA,0.00365,0.030798,"yes"
"26131","XLOC_026131","XLOC_026131","St3gal5","chr6:72047606-72104564","P0","Ad","OK",11.5437,45.358,1.97425,3.80255,5e-05,0.00106929,"yes"
"26139","XLOC_026139","XLOC_026139","Retsat","chr6:72548468-72558419","P0","Ad","OK",20.3284,43.0487,1.08247,1.92388,0.00305,0.0272017,"yes"
"26144","XLOC_026144","XLOC_026144","Suclg1","chr6:73198375-73226905","P0","Ad","OK",149.94,373.662,1.31735,2.57114,3e-04,0.00470584,"yes"
"26184","XLOC_026184","XLOC_026184","Dysf","chr6:83958583-84161054","P0","Ad","OK",20.7108,71.0755,1.77897,2.68354,5e-05,0.00106929,"yes"
"26256","XLOC_026256","XLOC_026256","Klf15","chr6:90412569-90425232","P0","Ad","OK",5.55775,23.58,2.08499,3.60988,5e-05,0.00106929,"yes"
"26258","XLOC_026258","XLOC_026258","Slc41a3","chr6:90554718-90596406","P0","Ad","OK",7.2692,28.0438,1.94781,3.42447,5e-05,0.00106929,"yes"
"26281","XLOC_026281","XLOC_026281","Arl6ip5","chr6:97160682-97183309","P0","Ad","OK",43.119,95.8817,1.15293,2.35075,0.00075,0.00956334,"yes"
"26306","XLOC_026306","XLOC_026306","Bhlhe40","chr6:108527032-108616919","P0","Ad","OK",9.29629,34.6175,1.89678,3.19717,5e-05,0.00106929,"yes"
"26316","XLOC_026316","XLOC_026316","Lmcd1","chr6:112223751-112280419","P0","Ad","OK",10.435,30.953,1.56865,2.83456,0.00015,0.00273203,"yes"
"26397","XLOC_026397","XLOC_026397","Tuba8","chr6:121160751-121176872","P0","Ad","OK",1.00743,81.6007,6.33983,7.05089,5e-05,0.00106929,"yes"
"26435","XLOC_026435","XLOC_026435","Cd163","chr6:124254668-124280545","P0","Ad","OK",0.3935,3.26408,3.05224,3.1629,0.0015,0.0160274,"yes"
"26482","XLOC_026482","XLOC_026482","Gm5884","chr6:128594930-128596409","P0","Ad","OK",4.51151,15.1117,1.74398,2.25635,0.0053,0.0398774,"yes"
"26491","XLOC_026491","XLOC_026491","Clec2d","chr6:129130632-129136552","P0","Ad","OK",4.16525,18.51,2.15183,2.66716,0.00105,0.0122183,"yes"
"26495","XLOC_026495","XLOC_026495","Gabarapl1","chr6:129482111-129492349","P0","Ad","OK",19.4779,53.4616,1.45666,2.87305,0.00015,0.00273203,"yes"
"26534","XLOC_026534","XLOC_026534","Crebl2","chr6:134780171-134808949","P0","Ad","OK",1.97943,7.00346,1.82298,2.33996,0.0021,0.0206706,"yes"
"26593","XLOC_026593","XLOC_026593","Lyrm5","chr6:145159653-145198759","P0","Ad","OK",35.0947,99.953,1.51,2.12486,0.00545,0.0405561,"yes"
"26632","XLOC_026632","XLOC_026632","2810474O19Rik","chr6:149257935-149284180","P0","Ad","OK",4.04274,12.2726,1.60204,1.51848,0.007,0.0477038,"yes"
"26652","XLOC_026652","XLOC_026652","Slc25a13","chr6:5991218-6167173","P0","Ad","OK",32.6035,89.1155,1.45065,2.98338,1e-04,0.00193782,"yes"
"26675","XLOC_026675","XLOC_026675","Ndufa4","chr6:11850372-11857446","P0","Ad","OK",557.52,1711.99,1.61858,3.22078,5e-05,0.00106929,"yes"
"26685","XLOC_026685","XLOC_026685","Ppp1r3a","chr6:14663821-14705274","P0","Ad","OK",7.16197,49.4681,2.78807,5.06052,5e-05,0.00106929,"yes"
"26760","XLOC_026760","XLOC_026760","Podxl","chr6:31469487-31513981","P0","Ad","OK",20.7825,59.7983,1.52474,2.97801,5e-05,0.00106929,"yes"
"26769","XLOC_026769","XLOC_026769","Akr1b3","chr6:34240264-34274249","P0","Ad","OK",16.0554,44.9794,1.48621,2.29398,0.0028,0.0255644,"yes"
"26872","XLOC_026872","XLOC_026872","Cycs","chr6:50512561-50516537","P0","Ad","OK",101.598,316.002,1.63706,2.53471,1e-04,0.00193782,"yes"
"26910","XLOC_026910","XLOC_026910","Nod1","chr6:54873935-54922606","P0","Ad","OK",3.82851,8.48149,1.14753,2.07039,0.00415,0.0338149,"yes"
"26914","XLOC_026914","XLOC_026914","Inmt","chr6:55120619-55125037","P0","Ad","OK",0,6.57883,Inf,NA,5e-05,0.00106929,"yes"
"26922","XLOC_026922","XLOC_026922","Nt5c3","chr6:56832393-56873926","P0","Ad","OK",23.5186,46.5017,0.98348,1.83158,0.0084,0.0533398,"no"
"26928","XLOC_026928","XLOC_026928","Ppm1k","chr6:57456495-57485420","P0","Ad","OK",11.8978,29.1018,1.29041,2.58692,0.00045,0.00654015,"yes"
"26930","XLOC_026930","XLOC_026930","Pigy","chr6:57636569-57642072","P0","Ad","OK",10.6314,20.9773,0.980496,1.8658,0.00975,0.0587185,"no"
"27059","XLOC_027059","XLOC_027059","Ptcd3","chr6:71830641-71858756","P0","Ad","OK",33.7669,72.0113,1.09261,2.21555,0.00165,0.0171916,"yes"
"27065","XLOC_027065","XLOC_027065","Vamp5","chr6:72318042-72330462","P0","Ad","OK",5.59376,18.7656,1.7462,2.74663,0.00055,0.00757606,"yes"
"27070","XLOC_027070","XLOC_027070","Tgoln1","chr6:72558425-72566994","P0","Ad","OK",10.8627,26.7688,1.30117,2.58297,3e-04,0.00470584,"yes"
"27072","XLOC_027072","XLOC_027072","Kcmf1","chr6:72791107-72849973","P0","Ad","OK",27.2892,57.21,1.06794,2.18391,0.00215,0.0210031,"yes"
"27090","XLOC_027090","XLOC_027090","Hk2","chr6:82675018-82724448","P0","Ad","OK",19.69,108.827,2.4665,4.08551,5e-05,0.00106929,"yes"
"27116","XLOC_027116","XLOC_027116","Cyp26b1","chr6:84521937-84543740","P0","Ad","OK",0.291492,4.70883,4.01384,3.41462,0.0022,0.021418,"yes"
"27119","XLOC_027119","XLOC_027119","Spr","chr6:85083671-85087760","P0","Ad","OK",26.9573,55.93,1.05295,2.00871,0.00535,0.0401264,"yes"
"27216","XLOC_027216","XLOC_027216","Lmod3","chr6:97188521-97202774","P0","Ad","OK",20.8075,45.7148,1.13556,2.37267,0.0012,0.0135755,"yes"
"27272","XLOC_027272","XLOC_027272","Timp4","chr6:115084919-115232644","P0","Ad","OK",6.58859,26.213,1.99224,2.71889,0.00115,0.0131562,"yes"
"27299","XLOC_027299","XLOC_027299","Ret","chr6:118101765-118147762","P0","Ad","OK",0.249287,6.32753,4.66576,3.87609,0.00035,0.00529761,"yes"
"27360","XLOC_027360","XLOC_027360","C1s,Gm5077","chr6:124462422-124587055","P0","Ad","OK",1.20224,12.8743,3.4207,0.77137,0.00715,0.0483559,"yes"
"27365","XLOC_027365","XLOC_027365","Ptpn6","chr6:124670724-124688732","P0","Ad","OK",1.59958,11.1595,2.8025,1.62164,0.001,0.0118199,"yes"
"27389","XLOC_027389","XLOC_027389","Kcna5","chr6:126482570-126485573","P0","Ad","OK",6.11954,13.6187,1.15409,2.08218,0.00455,0.0359632,"yes"
"27392","XLOC_027392","XLOC_027392","Ndufa9","chr6:126771880-126799162","P0","Ad","OK",203.455,499.14,1.29474,2.60059,2e-04,0.00339928,"yes"
"27395","XLOC_027395","XLOC_027395","9630033F20Rik","chr6:127035133-127060485","P0","Ad","OK",13.6164,26.2249,0.945589,1.85211,0.0082,0.0526567,"no"
"27408","XLOC_027408","XLOC_027408","Fkbp4","chr6:128379752-128388695","P0","Ad","OK",68.3918,202.776,1.56799,3.11255,5e-05,0.00106929,"yes"
"27497","XLOC_027497","XLOC_027497","Plbd1","chr6:136560590-136610449","P0","Ad","OK",4.36845,15.6303,1.83915,2.61086,0.00045,0.00654015,"yes"
"27530","XLOC_027530","XLOC_027530","Ldhb","chr6:142438768-142456477","P0","Ad","OK",495.426,1182.02,1.25452,2.2846,0.00135,0.0147794,"yes"
"27568","XLOC_027568","XLOC_027568","Tmtc1","chr6:148180951-148392911","P0","Ad","OK",9.92785,38.3065,1.94803,2.8819,5e-05,0.00106929,"yes"
"27598","XLOC_027598","XLOC_027598","Ndufa3","chr7:3568974-3571765","P0","Ad","OK",291.755,809.429,1.47215,2.83609,1e-04,0.00193782,"yes"
"27606","XLOC_027606","XLOC_027606","Ttyh1","chr7:4025726-4088528","P0","Ad","OK",0.434389,1.4091,1.69771,0.64193,0.00735,0.0493337,"yes"
"27620","XLOC_027620","XLOC_027620","Isoc2a","chr7:4828654-4847319","P0","Ad","OK",15.0585,38.5605,1.35655,2.34585,0.0014,0.0152565,"yes"
"27630","XLOC_027630","XLOC_027630","Epn1","chr7:5031836-5049780","P0","Ad","OK",49.2555,94.498,0.939998,1.62074,0.00975,0.0587185,"no"
"27844","XLOC_027844","XLOC_027844","Dmpk","chr7:19669197-19679170","P0","Ad","OK",113.011,311.01,1.4605,2.22439,0.0013,0.0143757,"yes"
"27851","XLOC_027851","XLOC_027851","Opa3","chr7:19813682-19841892","P0","Ad","OK",18.3378,43.3706,1.2419,2.54644,3e-04,0.00470584,"yes"
"27854","XLOC_027854","XLOC_027854","Rtn2","chr7:19868010-19881513","P0","Ad","OK",26.6148,65.401,1.29709,2.42923,8e-04,0.010048,"yes"
"27935","XLOC_027935","XLOC_027935","Ethe1","chr7:25368856-25393944","P0","Ad","OK",7.39678,23.282,1.65425,2.50759,0.0025,0.0234723,"yes"
"28017","XLOC_028017","XLOC_028017","Ech1","chr7:29610235-29617266","P0","Ad","OK",169.722,824.089,2.27962,4.0306,5e-05,0.00106929,"yes"
"28046","XLOC_028046","XLOC_028046","Cox7a1","chr7:30969189-30971047","P0","Ad","OK",375.933,3085.54,3.03698,5.98257,5e-05,0.00106929,"yes"
"28060","XLOC_028060","XLOC_028060","Hspb6","chr7:31324152-31344857","P0","Ad","OK",70.9903,715.373,3.333,5.99908,5e-05,0.00106929,"yes"
"28177","XLOC_028177","XLOC_028177","Etfb","chr7:50699477-50713170","P0","Ad","OK",287.464,744.865,1.3736,2.69099,0.00025,0.00406943,"yes"
"28237","XLOC_028237","XLOC_028237","Slc17a7","chr7:52419290-52431508","P0","Ad","OK",1.66516,12.4378,2.901,3.71033,5e-05,0.00106929,"yes"
"28242","XLOC_028242","XLOC_028242","Hrc","chr7:52590659-52594343","P0","Ad","OK",68.5836,506.875,2.88569,5.22749,5e-05,0.00106929,"yes"
"28245","XLOC_028245","XLOC_028245","Kcna7","chr7:52661329-52666752","P0","Ad","OK",0.31318,4.93524,3.97806,3.46665,0.00275,0.0252862,"yes"
"28252","XLOC_028252","XLOC_028252","Bcat2","chr7:52823164-52845080","P0","Ad","OK",21.3075,65.9512,1.63004,3.1527,5e-05,0.00106929,"yes"
"28263","XLOC_028263","XLOC_028263","Tmem143","chr7:53152310-53172783","P0","Ad","OK",15.4538,61.0905,1.98298,3.30419,5e-05,0.00106929,"yes"
"28265","XLOC_028265","XLOC_028265","Nomo1","chr7:53289065-53339582","P0","Ad","OK",20.2571,41.3826,1.03059,2.12137,0.0028,0.0255644,"yes"
"28333","XLOC_028333","XLOC_028333","Pcsk6","chr7:73005891-73195226","P0","Ad","OK",7.92013,26.1586,1.72369,2.89331,5e-05,0.00106929,"yes"
"28348","XLOC_028348","XLOC_028348","Rgma","chr7:80458888-80564785","P0","Ad","OK",7.94703,17.5618,1.14395,2.08886,0.00325,0.0283812,"yes"
"28350","XLOC_028350","XLOC_028350","Fam174b","chr7:80883778-80921805","P0","Ad","OK",30.7926,116.7,1.92215,3.93374,5e-05,0.00106929,"yes"
"28361","XLOC_028361","XLOC_028361","Aen","chr7:86040739-86056095","P0","Ad","OK",10.8229,24.5283,1.18037,2.10764,0.0028,0.0255644,"yes"
"28362","XLOC_028362","XLOC_028362","Isg20","chr7:86058309-86065248","P0","Ad","OK",1.17246,8.25241,2.81527,1.91714,0.00545,0.0405561,"yes"
"28457","XLOC_028457","XLOC_028457","Ctsc","chr7:95426594-95459398","P0","Ad","OK",6.67258,16.1055,1.27123,1.96636,0.00485,0.0377272,"yes"
"28462","XLOC_028462","XLOC_028462","Me3","chr7:96780606-97002869","P0","Ad","OK",13.7223,67.8257,2.3053,4.09664,5e-05,0.00106929,"yes"
"28541","XLOC_028541","XLOC_028541","Art1","chr7:109245392-109259662","P0","Ad","OK",3.36079,120.074,5.15898,3.24346,5e-05,0.00106929,"yes"
"28542","XLOC_028542","XLOC_028542","Pgap2","chr7:109358721-109387081","P0","Ad","OK",20.3103,48.6672,1.26074,1.91153,0.00315,0.0277805,"yes"
"28636","XLOC_028636","XLOC_028636","Smpd1","chr7:112702873-112706902","P0","Ad","OK",27.6672,98.3497,1.82974,3.73221,5e-05,0.00106929,"yes"
"28737","XLOC_028737","XLOC_028737","Tmem159","chr7:127245889-127264506","P0","Ad","OK",6.85645,22.2017,1.69514,2.58139,0.00125,0.0139747,"yes"
"28787","XLOC_028787","XLOC_028787","Sbk1","chr7:133416132-133438513","P0","Ad","OK",14.3474,29.4815,1.03902,2.13931,0.00335,0.0289703,"yes"
"28789","XLOC_028789","XLOC_028789","Tufm","chr7:133630868-133634244","P0","Ad","OK",44.9363,123.621,1.45997,2.93868,5e-05,0.00106929,"yes"
"28833","XLOC_028833","XLOC_028833","Trim72","chr7:135146362-135154907","P0","Ad","OK",6.93619,323.068,5.54155,9.85906,5e-05,0.00106929,"yes"
"28840","XLOC_028840","XLOC_028840","Bag3","chr7:135667096-135690491","P0","Ad","OK",37.2844,137.621,1.88406,3.86858,5e-05,0.00106929,"yes"
"28883","XLOC_028883","XLOC_028883","Dpysl4","chr7:146271899-146288603","P0","Ad","OK",0.423874,2.80985,2.72879,1.82077,0.0018,0.0184045,"yes"
"28929","XLOC_028929","XLOC_028929","Eps8l2","chr7:148524778-148551009","P0","Ad","OK",0.159068,1.61696,3.34557,0.558836,9e-04,0.0109843,"yes"
"28933","XLOC_028933","XLOC_028933","Pnpla2","chr7:148641096-148646642","P0","Ad","OK",54.6227,232.993,2.09272,3.86443,5e-05,0.00106929,"yes"
"28935","XLOC_028935","XLOC_028935","Cd151","chr7:148646992-148657378","P0","Ad","OK",54.5803,141.186,1.37115,2.6175,4e-04,0.0059161,"yes"
"28985","XLOC_028985","XLOC_028985","Lilrb3","chr7:3663010-3671993","P0","Ad","OK",0.20955,1.7572,3.06791,2.07831,0.00135,0.0147794,"yes"
